identifier,nikaya,vagga,book_number,title,subtitle
mn.009.than.html,MN,,9,Sammaditthi Sutta,Right View
mn.135.than.html,MN,,135,Cula-kammavibhanga Sutta,The Shorter Analysis of Action
mn.125.horn.html,MN,,125,Dantabhumi Sutta,The Discourse on the 'Tamed Stage'
mn.108.than.html,MN,,108,Gopaka Moggallana Sutta,Moggallana the Guardsman
mn.087.than.html,MN,,87,Piyajatika Sutta,From One Who Is Dear
mn.093.than.html,MN,,93,Assalayana Sutta,With Assalayana
mn.020.than.html,MN,,20,Vitakkasanthana Sutta,The Relaxation of Thoughts
mn.147.than.html,MN,,147,Cula-Rahulovada Sutta,The Shorter Exposition to Rahula
mn.001.than.html,MN,,1,Mulapariyaya Sutta,The Root Sequence
mn.039.than.html,MN,,39,Maha-Assapura Sutta,The Greater Discourse at Assapura
mn.043.than.html,MN,,43,Mahavedalla Sutta,The Greater Set of Questions-and-Answers
sn41.007.than.html,SN,41,7,Godatta Sutta,To Godatta
mn.105.than.html,MN,,105,Sunakkhatta Sutta,To Sunakkhatta
mn.111.than.html,MN,,111,Anupada Sutta,One After Another
mn.130.than.html,MN,,130,Devaduta Sutta,The Deva Messengers
mn.041.nymo.html,MN,,41,Saleyyaka Sutta,The Brahmans of Sala
mn.143x.olen.html,MN,,143,Anathapindikovada Sutta,Advice to A Dying Man
mn.008.nypo.html,MN,,8,Sallekha Sutta,The Discourse on Effacement
mn.018.than.html,MN,,18,Madhupindika Sutta,The Ball of Honey
mn.062.than.html,MN,,62,Maha-Rahulovada Sutta,The Greater Exhortation to Rahula
mn.141.than.html,MN,,141,Saccavibhanga Sutta,An Analysis of the Truths
mn.013.than.html,MN,,13,Maha-dukkhakkhandha Sutta,The Great Mass of Stress
mn.011.ntbb.html,MN,,11,Cula-sihanada Sutta,The Shorter Discourse on the Lion's Roar
mn.022.nypo.html,MN,,22,Alagaddupama Sutta,The Snake Simile
mn.095x.nymo.html,MN,,95,Canki Sutta,With Canki
mn.026.than.html,MN,,26,Ariyapariyesana Sutta,The Noble Search
mn.054x.than.html,MN,,54,Potaliya Sutta,To Potaliya
mn.070.than.html,MN,,70,Kitagiri Sutta,At Kitagiri
mn.136.than.html,MN,,136,Maha Kammavibhanga Sutta,The Greater Analysis of Action
mn.122.than.html,MN,,122,Maha-suññata Sutta,The Greater Discourse on Emptiness
mn.045.than.html,MN,,45,Cula-dhammasamadana Sutta,The Shorter Discourse on Taking on Practices
mn.117.than.html,MN,,117,Maha-cattarisaka Sutta,The Great Forty
mn.035.than.html,MN,,35,Cula-Saccaka Sutta,The Shorter Discourse to Saccaka
mn.131.nana.html,MN,,131,Bhaddekaratta Sutta,The Discourse on the Ideal Lover of Solitude
mn.086.than.html,MN,,86,Angulimala Sutta,About Angulimala
mn.109.than.html,MN,,109,Maha-punnama Sutta,The Great Full-moon Night Discourse
mn.020.soma.html,MN,,20,Vitakkasanthana Sutta,The Removal of Distracting Thoughts
mn.152.than.html,MN,,152,Indriya-bhavana Sutta,The Development of the Faculties
mn.014.than.html,MN,,14,Cula-dukkhakkhandha Sutta,The Lesser Mass of Stress
mn.075x.than.html,MN,,75,Magandiya Sutta,To Magandiya
mn.146.than.html,MN,,146,Nandakovada Sutta,Nandaka's Exhortation
mn.110.than.html,MN,,110,Cula-punnama Sutta,The Shorter Discourse on the Full-moon Night
mn.038.than.html,MN,,38,Mahatanhasankhaya Sutta,The Greater Craving-Destruction Discourse
mn.019.than.html,MN,,19,Dvedhavitakka Sutta,Two Sorts of Thinking
mn.063.than.html,MN,,63,Cula-Malunkyovada Sutta,The Shorter Instructions to Malunkya
mn.131.than.html,MN,,131,Bhaddekaratta Sutta,An Auspicious Day
mn.140.than.html,MN,,140,Dhatu-vibhanga Sutta,An Analysis of the Properties
mn.027.than.html,MN,,27,Cula-hatthipadopama Sutta,The Shorter Elephant Footprint Simile
mn.049.than.html,MN,,49,Brahma-nimantanika Sutta,The Brahma Invitation
mn.059.nypo.html,MN,,59,Bahuvedaniya Sutta,The Many Kinds of Feeling
mn.021x.budd.html,MN,,21,Kakacupama Sutta,The Parable of the Saw
mn.033.than.html,MN,,33,Maha-gopalaka Sutta,The Greater Cowherd Discourse
mn.137.than.html,MN,,137,Salayatana-vibhanga Sutta,An Analysis of the Six Sense-media
mn.009.ntbb.html,MN,,9,Sammaditthi Sutta,The Discourse on Right View
mn.044.than.html,MN,,44,Culavedalla Sutta,The Shorter Set of Questions-and-Answers
mn.135.nymo.html,MN,,135,Cula-kammavibhanga Sutta,The Shorter Exposition of Kamma
sn38.014.than.html,SN,38,14,Dukkha Sutta,Stress
sn07.011.than.html,SN,7,11,Kasi Bharadvaja Sutta,To the Plowing Bharadvaja
sn07.021.wlsh.html,SN,7,21,Sangaarava Sutta,Sangaarava
sn07.012.olen.html,SN,7,12,Udaya Sutta,Breaking the Cycle
sn09.014.olen.html,SN,9,14,Gandhatthena Sutta,Stealing the Scent
sn07.017.than.html,SN,7,17,Navakammika Sutta,The Builder
sn07.001.wlsh.html,SN,7,1,Dhanañjaanii Sutta,Dhanañjaani
sn07.018.olen.html,SN,7,18,Katthaharaka Sutta,Buddha in the Forest
sn07.002.than.html,SN,7,2,Akkosa Sutta,Insult
sn07.002.wlsh.html,SN,7,2,Akkoso Sutta,Abuse
sn07.018.than.html,SN,7,18,Katthaharaka Sutta,Firewood-gathering
sn07.006.than.html,SN,7,6,Jata Sutta,The Tangle
sn07.002.budd.html,SN,7,2,Akkosa Sutta,Insult
sn07.014.than.html,SN,7,14,Maha-sala Sutta,Very Rich
sn07.011.piya.html,SN,7,11,Kasi Bharadvaja Sutta,"Discourse to Bharadvaja, the Farmer"
sn09.009.than.html,SN,9,9,Vajjiputta Sutta,The Vajjian Princeling
sn36.031.nypo.html,SN,36,31,Niramisa Sutta,Unworldly
sn09.011.than.html,SN,9,11,Ayoniso-manasikara Sutta,Inappropriate Attention
sn09.014.than.html,SN,9,14,Gandhatthena Sutta,The Thief of a Scent
sn09.006.than.html,SN,9,6,Anuruddha Sutta,Anuruddha
sn09.001.than.html,SN,9,1,Viveka Sutta,Seclusion
sn36.005.nypo.html,SN,36,5,Datthabba Sutta,To Be Known
sn36.011.nypo.html,SN,36,11,Rahogata Sutta,Secluded
sn36.008.nypo.html,SN,36,8,Gelañña Sutta,At the Sick Room (2)
sn36.003.nypo.html,SN,36,3,Pahana Sutta,Giving Up
sn36.007.than.html,SN,36,7,Gelañña Sutta,The Sick Ward (1)
sn36.022.nypo.html,SN,36,22,Atthasatapariyaya Sutta,One Hundred Eight Feelings
sn36.021.than.html,SN,36,21,Sivaka Sutta,To Sivaka
sn36.010.nypo.html,SN,36,10,Phassamulaka Sutta,Rooted in Sense-impression
sn36.004.nypo.html,SN,36,4,Patala Sutta,The Bottomless Pit
sn36.019.than.html,SN,36,19,Pañcakanga Sutta,With Pañcakanga
sn36.009.nypo.html,SN,36,9,Anicca Sutta,Impermanent
sn36.002.nypo.html,SN,36,2,Sukha Sutta,Happiness
sn36.007.nypo.html,SN,36,7,Gelañña Sutta,At the Sick Room (1)
sn36.022.than.html,SN,36,22,Atthasata Sutta,The One-hundred-and-eight Exposition
sn36.011.than.html,SN,36,11,Rahogata Sutta,Alone
sn36.001.nypo.html,SN,36,1,Samadhi Sutta,Concentration
sn54.008.than.html,SN,54,8,Dipa Sutta,The Lamp
sn36.015.nypo.html,SN,36,15,Santaka Sutta,To Ananda (1)
sn36.012.nypo.html,SN,36,12,Akasa Sutta,In the Sky (1)
sn36.006.nypo.html,SN,36,6,Sallatha Sutta,The Dart
sn36.023.than.html,SN,36,23,Bhikkhu Sutta,To a Certain Bhikkhu
sn36.031.than.html,SN,36,31,Niramisa Sutta,Not of the Flesh
sn01.025.wlsh.html,SN,1,25,Araha.m Sutta,The Arahant
sn36.021.nypo.html,SN,36,21,Sivaka Sutta,To Sivaka
sn36.014.nypo.html,SN,36,14,Agara Sutta,The Guest House
sn36.004.than.html,SN,36,4,Patala Sutta,The Bottomless Chasm
sn36.019.nypo.html,SN,36,19,Pañcakanga Sutta,Carpenter Fivetools
sn54.009.than.html,SN,54,9,Vesali Sutta,At Vesali
sn54.006.than.html,SN,54,6,Arittha Sutta,To Arittha
sn54.013.than.html,SN,54,13,Ananda Sutta,To Ananda
sn08.004.than.html,SN,8,4,Ananda Sutta,Ananda
sn37.034.than.html,SN,37,4,Vaddha Sutta,Growth
sn01.071.than.html,SN,1,71,Ghatva Sutta,Having Killed
sn01.003.wlsh.html,SN,1,3,Upaneyya.m Sutta,Doomed
sn01.017.wlsh.html,SN,1,17,Dukkara.m (Kummo) Sutta,Difficult
sn01.038.than.html,SN,1,38,Sakalika Sutta,The Stone Sliver
sn01.042.than.html,SN,1,42,Kindada Sutta,A Giver of What
sn01.010.olen.html,SN,1,10,Arañña Sutta,A Face So Calm
sn01.069.than.html,SN,1,69,Iccha Sutta,Desire
sn01.018.than.html,SN,1,18,Hiri Sutta,Conscience
sn01.009.wlsh.html,SN,1,9,Maanakaamo Sutta,Vain Conceits
sn01.010.irel.html,SN,1,10,Arañña Sutta,The Wilderness
sn01.020.than.html,SN,1,20,Samiddhi Sutta,About Samiddhi
sn01.001.than.html,SN,1,1,Ogha-tarana Sutta,Crossing over the Flood
sn01.020.wlsh.html,SN,1,20,Samiddhi Sutta,Samiddhi
sn01.010.than.html,SN,1,10,Arañña Sutta,The Wilderness
sn01.041.than.html,SN,1,41,Aditta Sutta,(The House) On Fire
sn06.001.than.html,SN,6,1,Ayacana Sutta,The Request
sn06.015.than.html,SN,6,15,Parinibbana Sutta,Total Unbinding
sn06.002.than.html,SN,6,2,Garava Sutta,Reverence
sn06.013.olen.html,SN,6,13,Andhakavinda Sutta,Let the Wilderness Serve!
sn52.010.than.html,SN,52,10,Gilana Sutta,Illness
sn55.032.than.html,SN,55,32,Abhisanda Sutta,Bonanzas (2)
sn55.024.wlsh.html,SN,55,24,Sarakaani Sutta,Sarakaani (Who Took to Drink)
sn55.021.than.html,SN,55,21,Mahanama Sutta,To Mahanama (1)
sn55.033.than.html,SN,55,33,Abhisanda Sutta,Bonanzas (3)
sn55.022.than.html,SN,55,22,Mahanama Sutta,To Mahanama (2)
sn55.030.than.html,SN,55,30,Licchavi Sutta,To the Licchavi
sn55.054.than.html,SN,55,54,Gilana Sutta,Ill
sn55.031.than.html,SN,55,31,Abhisanda Sutta,Bonanzas (1)
sn46.001.than.html,SN,46,1,Himavanta Sutta,The Himalayas
sn46.051.than.html,SN,46,51,Ahara Sutta,Food
sn46.016.piya.html,SN,46,16,Gilana Sutta,Ill
sn48.038.than.html,SN,48,38,Vibhanga Sutta,An Analysis
sn46.053.wlsh.html,SN,46,53,Aggi Sutta,Fire
sn46.014.than.html,SN,46,14,Gilana Sutta,Ill
sn46.055.wlsh.html,SN,46,55,Sangaravo Sutta,Sangarava
sn46.053.than.html,SN,46,53,Aggi Sutta,Fire
sn46.014.piya.html,SN,46,14,Gilana Sutta,Ill
sn46.054.than.html,SN,46,54,Metta Sutta,Good Will
sn46.054x.wlsh.html,SN,46,54,Mettam Sutta,The Brahma-viharas
sn41.010.wlsh.html,SN,41,10,Gilaana-dassana.m Sutta,Seeing the Sick (Citta)
sn41.005.niza.html,SN,41,5,Pathama Kamabhu,About Kamabhu (1)
sn41.006.than.html,SN,41,6,Kamabhu Sutta,With Kamabhu (2)
sn41.003.than.html,SN,41,3,Isidatta Sutta,About Isidatta
sn41.004.than.html,SN,41,4,Mahaka Sutta,About Mahaka
sn41.010.than.html,SN,41,10,Gilana Sutta,Sick
sn48.044.than.html,SN,48,44,Pubbakotthaka Sutta,Eastern Gatehouse
sn12.068.than.html,SN,12,68,Kosambi Sutta,At Kosambi (On Knowing Dependent Co-arising)
sn48.056.than.html,SN,48,56,Patitthita Sutta,Established
sn48.054.wlsh.html,SN,48,54,Pade Sutta,In the Foot
sn48.039.than.html,SN,48,39,Katthopama Sutta,The Fire-stick
sn48.010.than.html,SN,48,10,Indriya-vibhanga Sutta,Analysis of the Mental Faculties
sn48.042.wlsh.html,SN,48,42,Unnabho Brahmano Sutta,The Brahman Unnabha
sn48.053.than.html,SN,48,53,Sekha Sutta,The Learner
sn12.061.niza.html,SN,12,61,Assutavā Sutta,The Spiritually-Unlearned (1)
sn48.041.than.html,SN,48,41,Jara Sutta,Old Age
sn23.002.than.html,SN,23,2,Satta Sutta,A Being
sn15.014.than.html,SN,15,14-19,Mata Sutta,Mother
sn15.012.than.html,SN,15,12,Sukhita Sutta,Happy
sn15.013.than.html,SN,15,13,Timsa Sutta,Thirty
sn15.009.than.html,SN,15,9,Danda Sutta,The Stick
sn15.003.than.html,SN,15,3,Assu Sutta,Tears
sn15.011.than.html,SN,15,11,Duggata Sutta,Fallen on Hard Times
sn12.044.than.html,SN,12,44,Loka Sutta,The World
sn12.065.than.html,SN,12,65,Nagara Sutta,The City
sn12.012.than.html,SN,12,12,Phagguna Sutta,To Phagguna
sn12.023.bodh.html,SN,12,23,Upanisa Sutta,Discourse on Supporting Conditions
sn12.019.than.html,SN,12,19,Bala-pandita Sutta,The Fool & the Wise Person
sn12.063.than.html,SN,12,63,Puttamansa Sutta,A Son's Flesh
sn12.038.than.html,SN,12,38,Cetana Sutta,Intention
sn12.017x.wlsh.html,SN,12,17,Acela Sutta,Naked Kassapa
sn12.035.than.html,SN,12,35,Avijjapaccaya Sutta,From Ignorance as a Requisite Condition
sn12.016.wlsh.html,SN,12,16,Dhammakathiko Sutta,The Teacher of the Dhamma
sn12.070.than.html,SN,12,70,Susima Sutta,About Susima
sn12.064.than.html,SN,12,64,Atthi Raga Sutta,Where There is Passion
sn12.048.than.html,SN,12,48,Lokayatika Sutta,The Cosmologist
sn12.010.wlsh.html,SN,12,10,Mahaa Sakyamuni Gotamo Sutta,Gotama the Great Sage of the Sakya
sn12.011.nypo.html,SN,12,11,Ahara Sutta,Nutriment
sn12.015.than.html,SN,12,15,Kaccayanagotta Sutta,To Kaccayana Gotta (on Right View)
sn12.031x.nypo.html,SN,12,31,Bhutamidam Sutta,This Has Come Into Being
sn12.022x.wlsh.html,SN,12,22,Dasabalaa (2) Sutta,Ten Powers
sn12.020.than.html,SN,12,20,Paccaya Sutta,Requisite Conditions
sn12.067.than.html,SN,12,67,Nalakalapiyo Sutta,Sheaves of Reeds
sn12.063.nypo.html,SN,12,63,Puttamansa Sutta,A Son's Flesh
sn12.052.than.html,SN,12,52,Upadana Sutta,Clinging
sn12.046.than.html,SN,12,46,Aññatra Sutta,A Certain Brahman
sn12.015.wlsh.html,SN,12,15,Kaccaayanagotto Sutta,Kaccaayana
sn12.025.than.html,SN,12,25,Bhumija Sutta,To Bhumija
sn12.031.than.html,SN,12,31,Bhutamidam Sutta,This Has Come Into Being
sn12.061.than.html,SN,12,61,Assutavā Sutta,Uninstructed (1)
sn12.023.than.html,SN,12,23,Upanisa Sutta,Prerequisites
sn12.060x.wlsh.html,SN,12,60,Nidaana.m Sutta,Aananda's Mistake
sn12.002.than.html,SN,12,2,Paticca-samuppada-vibhanga Sutta,Analysis of Dependent Co-arising
sn12.012.nypo.html,SN,12,12,Phagguna Sutta,To Phagguna
sn12.038.wlsh.html,SN,12,38,Cetanaa Sutta,Volition
sn12.011.than.html,SN,12,11,Ahara Sutta,Nutriment
sn22.093.than.html,SN,22,93,Nadi Sutta,The River
sn12.023x.wlsh.html,SN,12,23,Upanisaa Sutta,Upanisaa
sn12.064.nypo.html,SN,12,64,Atthi Raga Sutta,Where There is Passion
sn12.017.than.html,SN,12,17,Acela Sutta,To the Clothless Ascetic
sn40.009.wlsh.html,SN,40,9,Animitto Sutta,The Signless
sn47.007.olen.html,SN,47,7,Makkata Sutta,The Foolish Monkey
sn47.014.nypo.html,SN,47,14,Cunda Sutta,At Ukkacela
sn47.040.than.html,SN,47,40,Satipatthana-vibhanga Sutta,Analysis of the Frames of Reference
sn47.037.than.html,SN,47,37,Chanda Sutta,Desire
sn47.008.than.html,SN,47,8,Suda Sutta,The Cook
sn47.041.than.html,SN,47,41,Amata Sutta,Deathless
sn47.013.nypo.html,SN,47,13,Cunda Sutta,About Cunda
sn47.019.olen.html,SN,47,19,Sedaka Sutta,The Bamboo Acrobat
sn47.006.than.html,SN,47,6,Sakunagghi Sutta,The Hawk
sn47.019.than.html,SN,47,19,Sedaka Sutta,At Sedaka
sn47.038.than.html,SN,47,38,Pariñña Sutta,Comprehension
sn47.042.than.html,SN,47,42,Samudaya Sutta,Origination
sn22.059.mend.html,SN,22,59,Anatta-lakkhana Sutta,The Discourse on the Not-self Characteristic
sn47.035.than.html,SN,47,35,Sata Sutta,Mindful
sn47.010.olen.html,SN,47,10,Bhikkhunupassaya Sutta,Directed and Undirected Meditation
sn47.007.than.html,SN,47,7,Makkata Sutta,The Monkey
sn47.013.than.html,SN,47,13,Cunda Sutta,About Cunda
sn47.010.wlsh.html,SN,47,10,Bhikkhunivasako Sutta,Mindfulness
sn47.046.wlsh.html,SN,47,46,Paa.timokkha Sutta,Obligation
sn47.020.than.html,SN,47,20,Sedaka Sutta,At Sedaka
sn13.008.than.html,SN,13,8,Samudda Sutta,The Ocean
sn13.002.than.html,SN,13,2,Pokkharani Sutta,The Pond
sn13.001.than.html,SN,13,1,Nakhasikha Sutta,The Tip of the Fingernail
sn14.011.than.html,SN,14,11,Sattadhatu Sutta,Seven Properties
sn22.122.than.html,SN,22,122,Silavant Sutta,Virtuous
sn22.095.than.html,SN,22,95,Phena Sutta,Foam
sn22.081.than.html,SN,22,81,Parileyyaka Sutta,At Parileyyaka
sn22.048.than.html,SN,22,48,Khandha Sutta,Aggregates
sn22.057.than.html,SN,22,57,Sattatthana Sutta,Seven Bases
sn22.039.than.html,SN,22,39,Anudhamma Sutta,In Accordance with the Dhamma (1)
sn22.001.than.html,SN,22,1,Nakulapita Sutta,To Nakulapita
sn22.022.wlsh.html,SN,22,22,Bhāra Sutta,The Burden
sn22.099.than.html,SN,22,99,Gaddula Sutta,The Leash (1)
sn22.080.than.html,SN,22,80,Pindolya Sutta,Almsgoers
sn22.042.than.html,SN,22,42,Anudhamma Sutta,In Accordance with the Dhamma (4)
sn03.020.than.html,SN,3,20,Aputtaka Sutta,Heirless (2)
sn22.084x.wlsh.html,SN,22,84,Tisso Sutta,Tissa the Waverer
sn22.056.than.html,SN,22,56,Parivatta Sutta,The (Fourfold) Round
sn22.089x.wlsh.html,SN,22,89,Khemo Sutta,Khemaka
sn22.086.than.html,SN,22,86,Anuradha Sutta,To Anuradha
sn22.059.nymo.html,SN,22,59,Anatta-lakkhana Sutta,The Discourse on the Not-self Characteristic
sn22.047.wlsh.html,SN,22,47,Samanupassanaa Sutta,Ways of Regarding
sn22.022.niza.html,SN,22,22,Bhāra Sutta,The Burden
sn22.053.than.html,SN,22,53,Upaya Sutta,Attached
sn22.047.than.html,SN,22,47,Samanupassana Sutta,Assumptions
sn22.101.than.html,SN,22,101,Nava Sutta,The Ship
sn22.087x.wlsh.html,SN,22,87,Vakkali Sutta,Vakkali
sn22.109.wlsh.html,SN,22,109,Sotaapanno Sutta,The Sotaapanna ('Stream-winner')
sn22.086.wlsh.html,SN,22,86,Anuraadho Sutta,Anuraadha is Caught Out
sn22.097.than.html,SN,22,97,Nakhasikha Sutta,The Tip of the Fingernail
sn22.083.than.html,SN,22,83,Ananda Sutta,Ananda
sn22.063.wlsh.html,SN,22,63,Upaadiyamaano Sutta,Clinging
sn22.110.wlsh.html,SN,22,110,Araha.m Sutta,The Arahant
sn22.005.than.html,SN,22,5,Samadhi Sutta,Concentration
sn22.049.wlsh.html,SN,22,49,So.no Sutta,So.na
sn22.080.wlsh.html,SN,22,80,Pi.n.dolya.m Sutta,Going Begging
sn22.060.than.html,SN,22,60,Mahali Sutta,To Mahali
sn22.055.than.html,SN,22,55,Udana Sutta,Exclamation
sn22.041.than.html,SN,22,41,Anudhamma Sutta,In Accordance with the Dhamma (3)
sn35.095.than.html,SN,35,95,Malunkyaputta Sutta,To Malunkyaputta
sn22.079.than.html,SN,22,79,Khajjaniya Sutta,Chewed Up
sn22.003.than.html,SN,22,3,Haliddakani Sutta,To Haliddakani
sn22.058.than.html,SN,22,58,Buddha Sutta,Awakened
sn22.022.than.html,SN,22,22,Bhāra Sutta,The Burden
sn22.036.than.html,SN,22,36,Bhikkhu Sutta,The Monk
sn22.085.than.html,SN,22,85,Yamaka Sutta,To Yamaka
sn22.100.than.html,SN,22,100,Gaddula Sutta,The Leash (2)
sn22.121.than.html,SN,22,121,Upadana Sutta,Clinging
sn22.043.wlsh.html,SN,22,43,Attadiipaa Sutta,An Island to Oneself
sn22.040.than.html,SN,22,40,Anudhamma Sutta,In Accordance with the Dhamma (2)
sn22.089.than.html,SN,22,89,Khemaka Sutta,About Khemaka
sn22.054.than.html,SN,22,54,Bija Sutta,Means of Propagation
sn35.133.wlsh.html,SN,35,133,Verahaccaani Sutta,Verahaccaani
sn22.007.wlsh.html,SN,22,7,Upaadaaparitassanaa Sutta,Grasping and Worry
sn22.002.than.html,SN,22,2,Devadaha Sutta,At Devadaha
sn22.084.than.html,SN,22,84,Tissa Sutta,Tissa
sn22.090.than.html,SN,22,90,Channa Sutta,To Channa
sn22.059.than.html,SN,22,59,Pañcavaggi Sutta,Five Brethren
sn22.023.than.html,SN,22,23,Pariñña Sutta,Comprehension
sn35.127.wlsh.html,SN,35,127,Bhaaradvaajo Sutta,Bhaaradvaaja Instructs a King
sn25.001.than.html,SN,25,1,Cakkhu Sutta,The Eye
sn25.007.than.html,SN,25,7,Cetana Sutta,Intention
sn25.006.than.html,SN,25,6,Sañña Sutta,Perception
sn25.003.than.html,SN,25,3,Viññana Sutta,Consciousness
sn25.005.than.html,SN,25,5,Vedana Sutta,Feeling
sn35.204.than.html,SN,35,204,Kimsuka Sutta,The Riddle Tree
sn25.008.than.html,SN,25,8,Tanha Sutta,Craving
sn25.002.than.html,SN,25,2,Rupa Sutta,Forms
sn25.004.than.html,SN,25,4,Phassa Sutta,Contact
sn25.010.than.html,SN,25,10,Khandha Sutta,Aggregates
sn25.009.than.html,SN,25,9,Dhatu Sutta,Properties
sn35.203x.wlsh.html,SN,35,203,Dukkhadhammaa Sutta,Things Productive of Suffering
sn03.005.than.html,SN,3,5,Atta-rakkhita Sutta,Self-protected
sn03.024.than.html,SN,3,24,Issattha Sutta,Archery Skills
sn03.017.than.html,SN,3,17,Appamada Sutta,Heedfulness
sn03.004.than.html,SN,3,4,Piya Sutta,Dear
sn03.025.than.html,SN,3,25,Pabbatopama Sutta,The Simile of the Mountains
sn03.013.olen.html,SN,3,13,Donapaka Sutta,King Pasenadi Goes on a Diet
sn03.023.than.html,SN,3,23,Loka Sutta,(Qualities of) the World
sn03.013.wlsh.html,SN,3,13,Do.napaaka Sutta,A Heavy Meal
sn03.007.than.html,SN,3,7,Atthakarana Sutta,In Judgment
sn03.025.olen.html,SN,3,25,Pabbatopama Sutta,Irresistible Force
sn03.015.than.html,SN,3,15,Sangama Sutta,A Battle (2)
sn03.001.than.html,SN,3,1,Dahara Sutta,Young
sn03.006.than.html,SN,3,6,Appaka Sutta,Few
sn03.014.than.html,SN,3,14,Sangama Sutta,A Battle (1)
sn03.008.wlsh.html,SN,3,8,Mallikaa Sutta,Mallikaa
sn03.019.than.html,SN,3,19,Aputtaka Sutta,Heirless (1)
sn04.008.than.html,SN,4,8,Nandana Sutta,Delight
sn04.020.than.html,SN,4,20,Rajja Sutta,Rulership
sn04.013.than.html,SN,4,13,Sakalika Sutta,The Stone Sliver
sn04.019.than.html,SN,4,19,Kassaka Sutta,The Farmer
sn35.191.than.html,SN,35,191,Kotthita Sutta,To Kotthita
sn35.069.than.html,SN,35,69,Upasena Sutta,Upasena
sn35.206x.wlsh.html,SN,35,206,Chapaa.na Sutta,The Six Animals
sn35.197.than.html,SN,35,197,Asivisa Sutta,Vipers
sn35.093.than.html,SN,35,93,Dvaya Sutta,A Pair
sn35.202.than.html,SN,35,202,Avassuta Sutta,Soggy
sn35.153.than.html,SN,35,153,Indriya Sutta,Faculties
sn35.028.nymo.html,SN,35,28,Adittapariyaya Sutta,The Fire Sermon
sn35.145.wlsh.html,SN,35,145,Kamma.m Sutta,Kamma
sn35.074.than.html,SN,35,74,Gilana Sutta,Ill (1)
sn35.099.than.html,SN,35,99,Samadhi Sutta,Concentration
sn35.189.than.html,SN,35,189,Balisika Sutta,The Fisherman
sn35.205.than.html,SN,35,205,Vina Sutta,The Lute
sn35.080.than.html,SN,35,80,Avijja Sutta,Ignorance
sn35.132.wlsh.html,SN,35,132,Lohicco Sutta,Lohicca
sn35.063.than.html,SN,35,63,Migajala Sutta,To Migajala
sn35.120.wlsh.html,SN,35,120,Sariputto Sutta,Sariputta
sn35.187.wlsh.html,SN,35,187,Samuddo (1) Sutta,The Ocean (1)
sn35.115.than.html,SN,35,115,Marapasa Sutta,Mara's Power
sn35.152.wlsh.html,SN,35,152,Atthinukhopariyaayo Sutta,Is There a Criterion?
sn35.101.than.html,SN,35,101,Na Tumhaka Sutta,Not Yours
sn35.193.than.html,SN,35,193,Udayin Sutta,With Udayin
sn35.097.than.html,SN,35,97,Pamadaviharin Sutta,Dwelling in Heedlessness
sn35.024.than.html,SN,35,24,Pahanaya Sutta,To Be Abandoned
sn35.206.than.html,SN,35,206,Chappana Sutta,The Six Animals
sn35.063.wlsh.html,SN,35,63,Migajaalena Sutta,Migajaala
sn35.088.than.html,SN,35,88,Punna Sutta,To Punna
sn35.145.than.html,SN,35,145,Kamma Sutta,Action
sn35.085.than.html,SN,35,85,Suñña Sutta,Empty
sn35.200.than.html,SN,35,200,Daruka-khandha Sutta,The Log
sn35.028.than.html,SN,35,28,Adittapariyaya Sutta,The Fire Sermon
sn35.135.than.html,SN,35,135,Khana Sutta,The Opportunity
sn35.207.than.html,SN,35,207,Yavakalapi Sutta,The Sheaf of Barley
sn35.082.than.html,SN,35,82,Loka Sutta,The World
sn35.095.wlsh.html,SN,35,95,Maalunkyaputta Sutta,Maalunkyaputta
sn35.075.than.html,SN,35,75,Gilana Sutta,Ill (2)
sn35.127.than.html,SN,35,127,Bharadvaja Sutta,About Bharadvaja
sn35.204.wlsh.html,SN,35,204,Ki.msukaa Sutta,The 'What's It' Tree (Ki.msuka)
sn35.199.than.html,SN,35,199,Kumma Sutta,The Tortoise
sn35.205x.wlsh.html,SN,35,205,Vii.naa Sutta,The Lute
sn35.191.wlsh.html,SN,35,191,Ko.t.thiko Sutta,Ko.t.thika
sn56.022x.wlsh.html,SN,56,22,Vijja Sutta,Knowledge
sn35.023.than.html,SN,35,23,Sabba Sutta,The All
sn56.011.nymo.html,SN,56,11,Dhammacakkappavattana Sutta,Setting Rolling the Wheel of Truth
sn56.048.than.html,SN,56,48,Chiggala Sutta,The Hole
sn56.045.than.html,SN,56,45,Vala Sutta,The Horsehair
sn56.009.wlsh.html,SN,56,9,Viggahika Sutta,Wordy Warfare
sn56.020.than.html,SN,56,20,Tatha Sutta,Real
sn56.031.wlsh.html,SN,56,31,Simsapa Sutta,The Simsapa Leaves
sn56.044.than.html,SN,56,44,Kuta Sutta,Gabled
sn56.035.than.html,SN,56,35,Sattisata Sutta,One Hundred Spears
sn11.003.piya.html,SN,11,3,Dhajagga Sutta,Banner Protection
sn56.042.than.html,SN,56,42,Papata Sutta,The Drop-off
sn56.011.piya.html,SN,56,11,Dhammacakkappavattana Sutta,Setting in Motion the Wheel of Truth
sn56.011.than.html,SN,56,11,Dhammacakkappavattana Sutta,Setting the Wheel of Dhamma in Motion
sn56.011.harv.html,SN,56,11,Dhammacakkappavattana Sutta,The Discourse on the Setting in Motion of the Wheel (of Vision) of the Basic Pattern: the Four True Realities for the Spiritually Ennobled Ones
sn56.102-113.than.html,SN,56,102-113,Pansu Suttas,Dust
